question_id,question,method,k,target_tokens,hit_at_k,first_hit_rank,evidence_chunk_id,top1_preview,matched_keyword_count,matched_keywords
Q9,What is opioid withdrawal and how should it be managed?,fixed,3,7000,1,2,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::fixed::0,"health resources (e.g., contacts for the nearest CBO, fentanyl testing strips, OORM). If the patient is receiving prescription opioids for pain management, help them contact their prescribing provider...",7,withdrawal|symptoms|vomiting|cramps|sweating|withdrawal management|cold turkey
Q9,What is opioid withdrawal and how should it be managed?,fixed_overlap,3,7000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::fixed_overlap::0,"=== Page 1 === A Drug Court Clinician’s Guide for Linking People to Opioid Treatment Services in Outpatient Offices, Clinics, and Opioid Treatment Programs (OTPs) === Page 2 === Introduction This pock...",7,withdrawal|symptoms|vomiting|cramps|sweating|withdrawal management|cold turkey
Q9,What is opioid withdrawal and how should it be managed?,recursive,3,7000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::recursive::0,"=== Page 1 ===  A Drug Court Clinician’s Guide for Linking People to Opioid Treatment Services in Outpatient Offices, Clinics, and Opioid Treatment Programs (OTPs)  === Page 2 ===  Introduction This p...",7,withdrawal|symptoms|vomiting|cramps|sweating|withdrawal management|cold turkey
Q9,What is opioid withdrawal and how should it be managed?,sentence_pack,3,7000,1,2,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::sentence_pack::0,"This includes engaging the participant in understanding and consenting to medication and ensuring continuity of care by use of case and care managers, recovery coaches, peer mentors, and peer support....",7,withdrawal|symptoms|vomiting|cramps|sweating|withdrawal management|cold turkey
Q9,What is opioid withdrawal and how should it be managed?,semantic,3,7000,1,2,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::semantic::1,"See also: opioid; sedative/hypnotic. detoxification Also referred to as managed withdrawal or supported withdrawal, detoxification describes supported cessation of a psychoactive substance. illicit dr...",7,withdrawal|symptoms|vomiting|cramps|sweating|withdrawal management|cold turkey
Q10,What psychosocial treatments are recommended alongside medication for OUD?,fixed,3,7000,1,1,SAMHSA Overdose Prevention and Response Toolkit.txt::fixed::1,"health resources (e.g., contacts for the nearest CBO, fentanyl testing strips, OORM). If the patient is receiving prescription opioids for pain management, help them contact their prescribing provider...",6,psychosocial|counseling|treatment|behavioral|recovery|support
Q10,What psychosocial treatments are recommended alongside medication for OUD?,fixed_overlap,3,7000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::fixed_overlap::0,"=== Page 1 === A Drug Court Team Member’s Guide to Medication in Addiction Treatment === Page 2 === Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court coo...",6,psychosocial|counseling|treatment|behavioral|recovery|support
Q10,What psychosocial treatments are recommended alongside medication for OUD?,recursive,3,7000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::recursive::0,"=== Page 1 ===  A Drug Court Team Member’s Guide to Medication in Addiction Treatment  === Page 2 ===  Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court ...",6,psychosocial|counseling|treatment|behavioral|recovery|support
Q10,What psychosocial treatments are recommended alongside medication for OUD?,sentence_pack,3,7000,1,1,SAMHSA Overdose Prevention and Response Toolkit.txt::sentence_pack::1,"These signs and symptoms may include body aches, diarrhea, fast heart rate, fever, runny nose, sneezing, gooseflesh, sweating, yawning, nausea or vomiting, nervousness, restlessness, or irritability, ...",6,psychosocial|counseling|treatment|behavioral|recovery|support
Q10,What psychosocial treatments are recommended alongside medication for OUD?,semantic,3,7000,1,1,SAMHSA Overdose Prevention and Response Toolkit.txt::semantic::3,"These signs and symptoms may include body aches, diarrhea, fast heart rate, fever, runny nose, sneezing, gooseflesh, sweating, yawning, nausea or vomiting, nervousness, restlessness, or irritability, ...",4,treatment|behavioral|recovery|support
Q11,What is the role of drug testing in drug court programs?,fixed,3,7000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::fixed::0,"=== Page 1 === A Drug Court Team Member’s Guide to Medication in Addiction Treatment === Page 2 === Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court coo...",6,drug testing|toxicology|testing|substance use|sanctions|self report
Q11,What is the role of drug testing in drug court programs?,fixed_overlap,3,7000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::fixed_overlap::0,"=== Page 1 === A Drug Court Team Member’s Guide to Medication in Addiction Treatment === Page 2 === Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court coo...",6,drug testing|toxicology|testing|substance use|sanctions|self report
Q11,What is the role of drug testing in drug court programs?,recursive,3,7000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::recursive::0,"=== Page 1 ===  A Drug Court Team Member’s Guide to Medication in Addiction Treatment  === Page 2 ===  Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court ...",6,drug testing|toxicology|testing|substance use|sanctions|self report
Q11,What is the role of drug testing in drug court programs?,sentence_pack,3,7000,1,1,a-drug-court-team-member's-guide-to-medication-in-addiction-treatment.txt::sentence_pack::0,"=== Page 1 ===  A Drug Court Team Member’s Guide to Medication in Addiction Treatment  === Page 2 ===  Introduction This pocket guide is intended for non-clinical drug court team members (e.g., court ...",6,drug testing|toxicology|testing|substance use|sanctions|self report
Q11,What is the role of drug testing in drug court programs?,semantic,3,7000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::semantic::1,=== Page 9 ===  result in punitive sanctions or detention for participants with moderate to severe substance use disorder (SUD). The focus of any sanctions must be related to treatment adherence and c...,4,drug testing|testing|substance use|sanctions
Q12,How are patients assessed and diagnosed for opioid use disorder?,fixed,3,7000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::fixed::0,"=== Page 1 === A Drug Court Clinician’s Guide for Linking People to Opioid Treatment Services in Outpatient Offices, Clinics, and Opioid Treatment Programs (OTPs) === Page 2 === Introduction This pock...",6,assessment|diagnosis|asam|clinician|multidimensional|evaluation
Q12,How are patients assessed and diagnosed for opioid use disorder?,fixed_overlap,3,7000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::fixed_overlap::0,"=== Page 1 === A Drug Court Clinician’s Guide for Linking People to Opioid Treatment Services in Outpatient Offices, Clinics, and Opioid Treatment Programs (OTPs) === Page 2 === Introduction This pock...",6,assessment|diagnosis|asam|clinician|multidimensional|evaluation
Q12,How are patients assessed and diagnosed for opioid use disorder?,recursive,3,7000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::recursive::0,"=== Page 1 ===  A Drug Court Clinician’s Guide for Linking People to Opioid Treatment Services in Outpatient Offices, Clinics, and Opioid Treatment Programs (OTPs)  === Page 2 ===  Introduction This p...",6,assessment|diagnosis|asam|clinician|multidimensional|evaluation
Q12,How are patients assessed and diagnosed for opioid use disorder?,sentence_pack,3,7000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::sentence_pack::0,"=== Page 1 ===  A Drug Court Clinician’s Guide for Linking People to Opioid Treatment Services in Outpatient Offices, Clinics, and Opioid Treatment Programs (OTPs)  === Page 2 ===  Introduction This p...",6,assessment|diagnosis|asam|clinician|multidimensional|evaluation
Q12,How are patients assessed and diagnosed for opioid use disorder?,semantic,3,7000,1,1,a-drug-court-clinician's-guide-for-linking-people-to-opioid-treatment-services.txt::semantic::0,"=== Page 1 ===  A Drug Court Clinician’s Guide for Linking People to Opioid Treatment Services in Outpatient Offices, Clinics, and Opioid Treatment Programs (OTPs)  === Page 2 ===  Introduction This p...",6,assessment|diagnosis|asam|clinician|multidimensional|evaluation
Q13,What are the successes and challenges of the Access-Clark MOUD partnership?,fixed,3,7000,0,,,CMS Cross Cutting Initiative Behavioral Health Addressing the country’s behavioral health crisis is a key priority for CMS. Medicaid and the Children’s Health Insurance Program (CHIP) are the largest ...,0,
Q13,What are the successes and challenges of the Access-Clark MOUD partnership?,fixed_overlap,3,7000,0,,,"rates.60,63,64 This research suggests that the adoption of uniform minimum SUD education requirements as a condition of providing SUD treatment counseling for independent practitioners, coupled with a...",0,
Q13,What are the successes and challenges of the Access-Clark MOUD partnership?,recursive,3,7000,1,1,"Medicaid Coverage of Medications to Reverse Opioid Overdose and Treat Alcohol and Opioid Use Disorders, Report.txt::recursive::2","35 Conclusion The need for access to SUD treatment is critical. In 2021, nearly a quarter of a million people in the United States died due to either drug overdose or causes associated with AUD.9,106 ...",4,access|clark|psychiatry|therapy
Q13,What are the successes and challenges of the Access-Clark MOUD partnership?,sentence_pack,3,7000,0,,,"Managed Care Organization Medicaid Coverage of Methadone as MOUD, by State, 2022-2023 State Arizona Arkansas MMCO Arizona Health Care Cost Containment System PASSE Program COHS Model Regional Model Ca...",0,
Q13,What are the successes and challenges of the Access-Clark MOUD partnership?,semantic,3,7000,0,,,"Fed Regist; 2022;87(231):74216-74287. Accessed May 25, 2023. https://www.federalregister. gov/documents/2022/12/02/2022-25784/ confidentiality-of-substance-use-disorder- sud-patient-records 62. U.S. D...",0,
Q14,What types of staff are involved in the MOUD care team?,fixed,3,7000,1,3,Healing Hands for January 2024.txt::fixed::1,setting; o informing programme managers of the benefits of developing programmes to equip people likely to witness an opioid overdose with naloxone and to train them in managing an opioid overdose; o ...,4,psychiatrist|nurse practitioner|outreach|nursing
